id,Time,LOAD,ELONGATION,TIME,EXTENSION,,strain,Stress (N/m2),,Max Stress,294046723.6
457, 2025-09-04 13:06:19,493.393,0,69.9,2.8939,,0.080386111,293344565.5,,,
458, 2025-09-04 13:06:19,493.453,0,70.1,2.8939,,0.080386111,293380238.2,,,
459, 2025-09-04 13:06:19,493.503,0,70.3,2.8939,,0.080386111,293409965.5,,,
460, 2025-09-04 13:06:20,493.563,0,70.5,2.8939,,0.080386111,293445638.2,,,
461, 2025-09-04 13:06:20,493.623,0,70.7,2.8939,,0.080386111,293481310.9,,,
462, 2025-09-04 13:06:20,493.643,0,71,2.911,,0.080861111,293493201.8,,,
463, 2025-09-04 13:06:20,493.663,0,71.1,2.911,,0.080861111,293505092.7,,,
464, 2025-09-04 13:06:20,493.673,0,71.1,2.911,,0.080861111,293511038.2,,,
465, 2025-09-04 13:06:20,493.693,0,71.2,2.911,,0.080861111,293522929.1,,,
466, 2025-09-04 13:06:21,493.743,0,71.4,2.9578,,0.082161111,293552656.4,,,
467, 2025-09-04 13:06:21,493.793,0,71.6,2.9578,,0.082161111,293582383.6,,,
468, 2025-09-04 13:06:21,493.813,0,71.9,2.9734,,0.082594444,293594274.5,,,
469, 2025-09-04 13:06:21,493.843,0,72.1,2.9734,,0.082594444,293612110.9,,,
470, 2025-09-04 13:06:21,493.854,0,72.1,2.9734,,0.082594444,293618650.9,,,
471, 2025-09-04 13:06:21,493.874,0,72.2,2.9734,,0.082594444,293630541.8,,,
472, 2025-09-04 13:06:21,493.893,0,72.3,2.9734,,0.082594444,293641838.2,,,
473, 2025-09-04 13:06:22,493.904,0,72.5,2.9734,,0.082594444,293648378.2,,,
474, 2025-09-04 13:06:22,493.924,0,72.8,2.9921,,0.083113889,293660269.1,,,
475, 2025-09-04 13:06:22,493.924,0,72.8,2.9921,,0.083113889,293660269.1,,,
476, 2025-09-04 13:06:22,493.974,0,73,3.0372,,0.084366667,293689996.4,,,
477, 2025-09-04 13:06:22,494.064,0,73.3,3.0372,,0.084366667,293743505.5,,,
478, 2025-09-04 13:06:22,494.084,0,73.4,3.0575,,0.084930556,293755396.4,,,
479, 2025-09-04 13:06:23,494.084,0,73.5,3.0575,,0.084930556,293755396.4,,,
480, 2025-09-04 13:06:23,494.104,0,73.5,3.0575,,0.084930556,293767287.3,,,
481, 2025-09-04 13:06:23,494.124,0,73.6,3.0575,,0.084930556,293779178.2,,,
482, 2025-09-04 13:06:23,494.144,0,73.9,3.0575,,0.084930556,293791069.1,,,
483, 2025-09-04 13:06:23,494.164,0,74.1,3.0575,,0.084930556,293802960,,,
484, 2025-09-04 13:06:23,494.174,0,74.3,3.07,,0.085277778,293808905.5,,,
485, 2025-09-04 13:06:23,494.184,0,74.4,3.07,,0.085277778,293814850.9,,,
486, 2025-09-04 13:06:24,494.194,0,74.5,3.07,,0.085277778,293820796.4,,,
487, 2025-09-04 13:06:24,494.204,0,74.6,3.1183,,0.086619444,293826741.8,,,
488, 2025-09-04 13:06:24,494.214,0,74.7,3.1183,,0.086619444,293832687.3,,,
489, 2025-09-04 13:06:24,494.214,0,74.7,3.1401,,0.087225,293832687.3,,,
490, 2025-09-04 13:06:24,494.254,0,75,3.1401,,0.087225,293856469.1,,,
491, 2025-09-04 13:06:24,494.274,0,75.1,3.1401,,0.087225,293868360,,,
492, 2025-09-04 13:06:24,494.284,0,75.3,3.1401,,0.087225,293874305.5,,,
493, 2025-09-04 13:06:25,494.284,0,75.4,3.1401,,0.087225,293874305.5,,,
494, 2025-09-04 13:06:25,494.294,0,75.7,3.1401,,0.087225,293880250.9,,,
495, 2025-09-04 13:06:25,494.324,0,75.9,3.1557,,0.087658333,293898087.3,,,
496, 2025-09-04 13:06:25,494.364,0,76.1,3.1978,,0.088827778,293921869.1,,,
497, 2025-09-04 13:06:25,494.364,0,76.4,3.2118,,0.089216667,293921869.1,,,
498, 2025-09-04 13:06:26,494.374,0,76.6,3.2118,,0.089216667,293927814.5,,,
499, 2025-09-04 13:06:26,494.414,0,76.8,3.2118,,0.089216667,293951596.4,,,
500, 2025-09-04 13:06:26,494.414,0,77,3.2118,,0.089216667,293951596.4,,,
501, 2025-09-04 13:06:26,494.394,0,77.3,3.2118,,0.089216667,293939705.5,,,
502, 2025-09-04 13:06:27,494.404,0,77.5,3.2289,,0.089691667,293945650.9,,,
503, 2025-09-04 13:06:27,494.414,0,77.7,3.2289,,0.089691667,293951596.4,,,
504, 2025-09-04 13:06:27,494.424,0,77.8,3.2289,,0.089691667,293957541.8,,,
505, 2025-09-04 13:06:27,494.434,0,77.9,3.2679,,0.090775,293963487.3,,,
506, 2025-09-04 13:06:27,494.464,0,78.1,3.2866,,0.091294444,293981323.6,,,
507, 2025-09-04 13:06:27,494.494,0,78.3,3.2866,,0.091294444,293999160,,,
508, 2025-09-04 13:06:28,494.514,0,78.5,3.2866,,0.091294444,294011050.9,,,
509, 2025-09-04 13:06:29,494.564,0,79.6,3.3848,,0.094022222,294040778.2,,,
510, 2025-09-04 13:06:29,494.564,0,79.7,3.3848,,0.094022222,294040778.2,,,
511, 2025-09-04 13:06:29,494.554,0,79.7,3.3848,,0.094022222,294034832.7,,,
512, 2025-09-04 13:06:29,494.544,0,79.8,3.3848,,0.094022222,294028887.3,,,
513, 2025-09-04 13:06:29,494.524,0,80,3.3848,,0.094022222,294016996.4,,,
514, 2025-09-04 13:06:29,494.504,0,80.3,3.3848,,0.094022222,294005105.5,,,
515, 2025-09-04 13:06:30,494.524,0,80.5,3.3848,,0.094022222,294016996.4,,,
516, 2025-09-04 13:06:30,494.534,0,80.6,3.3848,,0.094022222,294022941.8,,,
517, 2025-09-04 13:06:30,494.554,0,80.7,3.3988,,0.094411111,294034832.7,,,
518, 2025-09-04 13:06:30,494.564,0,80.8,3.3988,,0.094411111,294040778.2,,,
519, 2025-09-04 13:06:30,494.574,0,80.9,3.3988,,0.094411111,294046723.6,,,
520, 2025-09-04 13:06:30,494.574,0,81,3.444,,0.095666667,294046723.6,,,
521, 2025-09-04 13:06:30,494.574,0,81.1,3.458,,0.096055556,294046723.6,,,
522, 2025-09-04 13:06:30,494.564,0,81.4,3.458,,0.096055556,294040778.2,,,
523, 2025-09-04 13:06:31,494.554,0,81.5,3.458,,0.096055556,294034832.7,,,
524, 2025-09-04 13:06:31,494.504,0,81.7,3.458,,0.096055556,294005105.5,,,
525, 2025-09-04 13:06:31,494.464,0,81.9,3.458,,0.096055556,293981323.6,,,
526, 2025-09-04 13:06:31,494.464,0,82.2,3.4736,,0.096488889,293981323.6,,,
527, 2025-09-04 13:06:31,494.484,0,82.3,3.4736,,0.096488889,293993214.5,,,
528, 2025-09-04 13:06:32,494.484,0,82.5,3.5141,,0.097613889,293993214.5,,,
529, 2025-09-04 13:06:32,494.494,0,82.7,3.5328,,0.098133333,293999160,,,
530, 2025-09-04 13:06:32,494.514,0,82.9,3.5328,,0.098133333,294011050.9,,,
531, 2025-09-04 13:06:32,494.504,0,83.1,3.5328,,0.098133333,294005105.5,,,
532, 2025-09-04 13:06:32,494.464,0,83.3,3.5328,,0.098133333,293981323.6,,,
533, 2025-09-04 13:06:33,494.424,0,83.6,3.5328,,0.098133333,293957541.8,,,
534, 2025-09-04 13:06:33,494.424,0,83.7,3.5531,,0.098697222,293957541.8,,,
535, 2025-09-04 13:06:33,494.414,0,83.7,3.5531,,0.098697222,293951596.4,,,
536, 2025-09-04 13:06:33,494.394,0,83.8,3.5531,,0.098697222,293939705.5,,,
537, 2025-09-04 13:06:33,494.354,0,84.1,3.6045,,0.100125,293915923.6,,,
538, 2025-09-04 13:06:33,494.334,0,84.3,3.6045,,0.100125,293904032.7,,,
539, 2025-09-04 13:06:33,494.314,0,84.4,3.6045,,0.100125,293892141.8,,,
540, 2025-09-04 13:06:34,494.324,0,84.4,3.6045,,0.100125,293898087.3,,,
541, 2025-09-04 13:06:34,494.314,0,84.6,3.6216,,0.1006,293892141.8,,,
542, 2025-09-04 13:06:34,494.304,0,84.9,3.6216,,0.1006,293886196.4,,,
543, 2025-09-04 13:06:34,494.304,0,85,3.6216,,0.1006,293886196.4,,,
544, 2025-09-04 13:06:34,494.294,0,85,3.6216,,0.1006,293880250.9,,,
545, 2025-09-04 13:06:34,494.294,0,85.2,3.6216,,0.1006,293880250.9,,,
546, 2025-09-04 13:06:35,494.264,0,85.5,3.6216,,0.1006,293862414.5,,,
547, 2025-09-04 13:06:35,494.254,0,85.6,3.631,,0.100861111,293856469.1,,,
548, 2025-09-04 13:06:35,494.244,0,85.7,3.631,,0.100861111,293850523.6,,,
549, 2025-09-04 13:06:35,494.244,0,85.7,3.6746,,0.102072222,293850523.6,,,
550, 2025-09-04 13:06:35,494.224,0,86,3.6746,,0.102072222,293838632.7,,,
551, 2025-09-04 13:06:35,494.184,0,86.2,3.6886,,0.102461111,293814850.9,,,
552, 2025-09-04 13:06:35,494.184,0,86.3,3.6886,,0.102461111,293814850.9,,,
553, 2025-09-04 13:06:35,494.164,0,86.3,3.6886,,0.102461111,293802960,,,
554, 2025-09-04 13:06:36,494.154,0,86.5,3.6886,,0.102461111,293797014.5,,,
555, 2025-09-04 13:06:36,494.084,0,86.7,3.6886,,0.102461111,293755396.4,,,
556, 2025-09-04 13:06:36,494.024,0,86.9,3.6886,,0.102461111,293719723.6,,,
557, 2025-09-04 13:06:36,493.994,0,87.1,3.7105,,0.103069444,293701887.3,,,
558, 2025-09-04 13:06:36,493.974,0,87.2,3.7619,,0.104497222,293689996.4,,,
559, 2025-09-04 13:06:37,493.964,0,87.5,3.7619,,0.104497222,293684050.9,,,
560, 2025-09-04 13:06:37,493.914,0,87.7,3.7806,,0.105016667,293654323.6,,,
561, 2025-09-04 13:06:37,493.893,0,87.9,3.7806,,0.105016667,293641838.2,,,
562, 2025-09-04 13:06:37,493.884,0,88.1,3.7806,,0.105016667,293636487.3,,,
563, 2025-09-04 13:06:37,493.854,0,88.4,3.7806,,0.105016667,293618650.9,,,
564, 2025-09-04 13:06:38,493.823,0,88.6,3.7899,,0.105275,293600220,,,
565, 2025-09-04 13:06:38,493.743,0,88.7,3.7899,,0.105275,293552656.4,,,
566, 2025-09-04 13:06:38,493.703,0,88.9,3.8414,,0.106705556,293528874.5,,,
567, 2025-09-04 13:06:38,493.663,0,89.2,3.8414,,0.106705556,293505092.7,,,
568, 2025-09-04 13:06:38,493.643,0,89.4,3.8569,,0.107136111,293493201.8,,,
569, 2025-09-04 13:06:39,493.613,0,89.4,3.8569,,0.107136111,293475365.5,,,
570, 2025-09-04 13:06:39,493.563,0,89.6,3.8569,,0.107136111,293445638.2,,,
571, 2025-09-04 13:06:39,493.503,0,89.8,3.8569,,0.107136111,293409965.5,,,
572, 2025-09-04 13:06:39,493.453,0,90,3.8569,,0.107136111,293380238.2,,,
573, 2025-09-04 13:06:39,493.423,0,90.3,3.871,,0.107527778,293362401.8,,,
574, 2025-09-04 13:06:40,493.373,0,90.5,3.9208,,0.108911111,293332674.5,,,
575, 2025-09-04 13:06:40,493.353,0,90.6,3.9208,,0.108911111,293320783.6,,,
576, 2025-09-04 13:06:40,493.333,0,90.7,3.9208,,0.108911111,293308892.7,,,
577, 2025-09-04 13:06:40,493.323,0,90.8,3.9395,,0.109430556,293302947.3,,,
578, 2025-09-04 13:06:40,493.323,0,90.9,3.9395,,0.109430556,293302947.3,,,
579, 2025-09-04 13:06:40,493.303,0,90.9,3.9395,,0.109430556,293291056.4,,,
580, 2025-09-04 13:06:40,493.223,0,91.2,3.9395,,0.109430556,293243492.7,,,
581, 2025-09-04 13:06:40,493.163,0,91.3,3.9395,,0.109430556,293207820,,,
582, 2025-09-04 13:06:40,493.113,0,91.4,3.9395,,0.109430556,293178092.7,,,
583, 2025-09-04 13:06:41,493.113,0,91.4,3.9395,,0.109430556,293178092.7,,,
584, 2025-09-04 13:06:41,492.993,0,91.7,3.9395,,0.109430556,293106747.3,,,
585, 2025-09-04 13:06:41,492.943,0,91.9,3.9395,,0.109430556,293077020,,,
586, 2025-09-04 13:06:41,492.873,0,92.1,3.9582,,0.10995,293035401.8,,,
587, 2025-09-04 13:06:41,492.813,0,92.3,4.0097,,0.111380556,292999729.1,,,
588, 2025-09-04 13:06:42,492.783,0,92.6,4.0284,,0.1119,292981892.7,,,
589, 2025-09-04 13:06:42,492.733,0,92.8,4.0284,,0.1119,292952165.5,,,
590, 2025-09-04 13:06:42,492.703,0,92.8,4.0284,,0.1119,292934329.1,,,
591, 2025-09-04 13:06:42,492.652,0,93,4.0284,,0.1119,292904007.3,,,
592, 2025-09-04 13:06:42,492.592,0,93.3,4.0284,,0.1119,292868334.5,,,
593, 2025-09-04 13:06:43,492.552,0,93.4,4.0393,,0.112202778,292844552.7,,,
594, 2025-09-04 13:06:43,492.522,0,93.5,4.0393,,0.112202778,292826716.4,,,
595, 2025-09-04 13:06:43,492.492,0,93.6,4.0393,,0.112202778,292808880,,,
596, 2025-09-04 13:06:43,492.422,0,93.8,4.0891,,0.113586111,292767261.8,,,
597, 2025-09-04 13:06:43,492.332,0,94,4.1047,,0.114019444,292713752.7,,,
598, 2025-09-04 13:06:43,492.252,0,94.2,4.1047,,0.114019444,292666189.1,,,
599, 2025-09-04 13:06:44,492.112,0,94.5,4.1047,,0.114019444,292582952.7,,,
600, 2025-09-04 13:06:44,492.072,0,94.6,4.1047,,0.114019444,292559170.9,,,
601, 2025-09-04 13:06:44,492.032,0,94.7,4.1047,,0.114019444,292535389.1,,,
602, 2025-09-04 13:06:44,491.992,0,94.8,4.1047,,0.114019444,292511607.3,,,
603, 2025-09-04 13:06:44,491.962,0,94.9,4.1047,,0.114019444,292493770.9,,,
604, 2025-09-04 13:06:44,491.962,0,94.9,4.1219,,0.114497222,292493770.9,,,
605, 2025-09-04 13:06:44,491.882,0,95.2,4.1219,,0.114497222,292446207.3,,,
606, 2025-09-04 13:06:44,491.812,0,95.3,4.1219,,0.114497222,292404589.1,,,
607, 2025-09-04 13:06:44,491.772,0,95.4,4.1733,,0.115925,292380807.3,,,
608, 2025-09-04 13:06:45,491.742,0,95.5,4.1733,,0.115925,292362970.9,,,
609, 2025-09-04 13:06:45,491.742,0,95.6,4.1842,,0.116227778,292362970.9,,,
610, 2025-09-04 13:06:45,491.702,0,95.7,4.1842,,0.116227778,292339189.1,,,
611, 2025-09-04 13:06:45,491.662,0,95.8,4.1842,,0.116227778,292315407.3,,,
612, 2025-09-04 13:06:45,491.442,0,96.1,4.1842,,0.116227778,292184607.3,,,
613, 2025-09-04 13:06:45,491.351,0,96.3,4.1842,,0.116227778,292130503.6,,,
614, 2025-09-04 13:06:46,491.281,0,96.5,4.1842,,0.116227778,292088885.5,,,
615, 2025-09-04 13:06:46,491.241,0,96.8,4.2029,,0.116747222,292065103.6,,,
616, 2025-09-04 13:06:46,491.111,0,96.9,4.2403,,0.117786111,291987812.7,,,
617, 2025-09-04 13:06:46,491.011,0,97.1,4.2574,,0.118261111,291928358.2,,,
618, 2025-09-04 13:06:46,490.911,0,97.3,4.2574,,0.118261111,291868903.6,,,
619, 2025-09-04 13:06:47,490.801,0,97.5,4.2574,,0.118261111,291803503.6,,,
620, 2025-09-04 13:06:47,490.691,0,97.7,4.2574,,0.118261111,291738103.6,,,
621, 2025-09-04 13:06:47,490.581,0,97.9,4.2574,,0.118261111,291672703.6,,,
622, 2025-09-04 13:06:47,490.461,0,98.1,4.2761,,0.118780556,291601358.2,,,
623, 2025-09-04 13:06:47,490.341,0,98.4,4.2761,,0.118780556,291530012.7,,,
624, 2025-09-04 13:06:48,490.191,0,98.6,4.3245,,0.120125,291440830.9,,,
625, 2025-09-04 13:06:48,490.14,0,98.7,4.3245,,0.120125,291410509.1,,,
626, 2025-09-04 13:06:48,490.08,0,98.8,4.3245,,0.120125,291374836.4,,,
627, 2025-09-04 13:06:48,490.08,0,98.9,4.3245,,0.120125,291374836.4,,,
628, 2025-09-04 13:06:48,490.02,0,98.9,4.3385,,0.120513889,291339163.6,,,
629, 2025-09-04 13:06:48,489.96,0,99,4.3385,,0.120513889,291303490.9,,,
630, 2025-09-04 13:06:48,489.9,0,99.1,4.3385,,0.120513889,291267818.2,,,
631, 2025-09-04 13:06:48,489.81,0,99.3,4.3385,,0.120513889,291214309.1,,,
632, 2025-09-04 13:06:49,489.69,0,99.5,4.3385,,0.120513889,291142963.6,,,
633, 2025-09-04 13:06:49,489.56,0,99.7,4.3385,,0.120513889,291065672.7,,,
634, 2025-09-04 13:06:49,489.38,0,100,4.3556,,0.120988889,290958654.5,,,
635, 2025-09-04 13:06:49,489.31,0,100.1,4.3556,,0.120988889,290917036.4,,,
636, 2025-09-04 13:06:49,489.25,0,100.2,4.3556,,0.120988889,290881363.6,,,
637, 2025-09-04 13:06:49,489.17,0,100.3,4.4024,,0.122288889,290833800,,,
638, 2025-09-04 13:06:49,489.09,0,100.4,4.4024,,0.122288889,290786236.4,,,
639, 2025-09-04 13:06:50,489.009,0,100.5,4.4226,,0.12285,290738078.2,,,
640, 2025-09-04 13:06:50,488.939,0,100.6,4.4226,,0.12285,290696460,,,
641, 2025-09-04 13:06:50,488.869,0,100.7,4.4226,,0.12285,290654841.8,,,
642, 2025-09-04 13:06:50,488.869,0,100.8,4.4226,,0.12285,290654841.8,,,
643, 2025-09-04 13:06:50,488.799,0,100.9,4.4226,,0.12285,290613223.6,,,
644, 2025-09-04 13:06:50,488.729,0,100.9,4.4226,,0.12285,290571605.5,,,
645, 2025-09-04 13:06:50,488.649,0,101,4.4226,,0.12285,290524041.8,,,
646, 2025-09-04 13:06:50,488.569,0,101.2,4.4226,,0.12285,290476478.2,,,
647, 2025-09-04 13:06:50,488.339,0,101.4,4.4367,,0.123241667,290339732.7,,,
648, 2025-09-04 13:06:51,488.269,0,101.5,4.4367,,0.123241667,290298114.5,,,
649, 2025-09-04 13:06:51,488.199,0,101.6,4.4367,,0.123241667,290256496.4,,,
650, 2025-09-04 13:06:51,488.059,0,101.8,4.4881,,0.124669444,290173260,,,
651, 2025-09-04 13:06:51,487.899,0,102,4.4881,,0.124669444,290078132.7,,,
652, 2025-09-04 13:06:51,487.819,0,102.3,4.5068,,0.125188889,290030569.1,,,
653, 2025-09-04 13:06:51,487.578,0,102.4,4.5068,,0.125188889,289887283.6,,,
654, 2025-09-04 13:06:52,487.418,0,102.6,4.5068,,0.125188889,289792156.4,,,
655, 2025-09-04 13:06:52,487.218,0,102.8,4.5068,,0.125188889,289673247.3,,,
656, 2025-09-04 13:06:52,487.028,0,103,4.5192,,0.125533333,289560283.6,,,
657, 2025-09-04 13:06:52,486.828,0,103.2,4.566,,0.126833333,289441374.5,,,
658, 2025-09-04 13:06:53,486.618,0,103.4,4.566,,0.126833333,289316520,,,
659, 2025-09-04 13:06:53,486.427,0,103.6,4.5863,,0.127397222,289202961.8,,,
660, 2025-09-04 13:06:53,486.337,0,103.9,4.5863,,0.127397222,289149452.7,,,
661, 2025-09-04 13:06:53,486.167,0,103.9,4.5863,,0.127397222,289048380,,,
662, 2025-09-04 13:06:53,486.077,0,104,4.5863,,0.127397222,288994870.9,,,
663, 2025-09-04 13:06:53,485.877,0,104.3,4.5863,,0.127397222,288875961.8,,,
664, 2025-09-04 13:06:54,485.567,0,104.5,4.5863,,0.127397222,288691652.7,,,
665, 2025-09-04 13:06:54,485.347,0,104.7,4.6003,,0.127786111,288560852.7,,,
666, 2025-09-04 13:06:54,485.236,0,104.8,4.6003,,0.127786111,288494858.2,,,
667, 2025-09-04 13:06:54,485.136,0,104.9,4.6517,,0.129213889,288435403.6,,,
668, 2025-09-04 13:06:54,485.026,0,105,4.6517,,0.129213889,288370003.6,,,
669, 2025-09-04 13:06:54,485.026,0,105,4.6704,,0.129733333,288370003.6,,,
670, 2025-09-04 13:06:54,484.806,0,105.3,4.6704,,0.129733333,288239203.6,,,
671, 2025-09-04 13:06:54,484.586,0,105.4,4.6704,,0.129733333,288108403.6,,,
672, 2025-09-04 13:06:55,484.456,0,105.5,4.6704,,0.129733333,288031112.7,,,
673, 2025-09-04 13:06:55,484.326,0,105.6,4.6704,,0.129733333,287953821.8,,,
674, 2025-09-04 13:06:55,484.176,0,105.7,4.6704,,0.129733333,287864640,,,
675, 2025-09-04 13:06:55,484.035,0,105.8,4.6704,,0.129733333,287780809.1,,,
676, 2025-09-04 13:06:55,483.905,0,105.9,4.6704,,0.129733333,287703518.2,,,
677, 2025-09-04 13:06:55,483.905,0,105.9,4.6704,,0.129733333,287703518.2,,,
678, 2025-09-04 13:06:55,483.775,0,106,4.6704,,0.129733333,287626227.3,,,
679, 2025-09-04 13:06:55,483.645,0,106.1,4.6704,,0.129733333,287548936.4,,,
680, 2025-09-04 13:06:55,483.275,0,106.4,4.6844,,0.130122222,287328954.5,,,
